order_id,customer_name,email,product,category,amount,unit_price,order_date,country,status
ORD-00468,Iryna Kovalenko,iryna.kovalenko468@example.com,tablet,electronics,4,770.83,2025-02-19,Ukraine,cancelled
ORD-00469,Nikos Georgiou,nikos.georgiou469@example.com,usb_hub,accessories,1,43.56,2025-12-30,Greece,paid
ORD-00470,Sofia Rossi,sofia.rossi470@example.com,office_desk,furniture,3,552.78,2025-12-13,Italy,paid
ORD-00471,Wei Zhang,wei.zhang471@example.com,tablet,electronics,2,796.56,2025-06-19,China,refunded
ORD-00472,Miguel Reyes,miguel.reyes472@example.com,mouse,accessories,4,35.73,2025-04-06,Philippines,refunded
ORD-00473,Helena Virtanen,helena.virtanen473@example.com,laptop,electronics,5,1591.94,2025-08-19,Finland,refunded
ORD-00474,Mikkel Sørensen,mikkel.srensen474@example.com,laptop,electronics,2,1429.39,2025-12-27,Denmark,paid
ORD-00475,Noah Williams,noah.williams475@example.com,mechanical_keyboard,accessories,5,137.74,2025-06-16,United States,paid
ORD-00476,Isabella Santos,isabella.santos476@example.com,monitor,electronics,3,431.47,2025-09-08,Philippines,failed
ORD-00477,Mikkel Sørensen,mikkel.srensen477@example.com,smartphone,electronics,4,993.64,2025-06-28,Denmark,failed
ORD-00478,Isabella Santos,isabella.santos478@example.com,smartphone,electronics,2,1029.19,2025-12-28,Philippines,pending
ORD-00479,Olivia Smith,olivia.smith479@example.com,external_ssd,storage,2,160.07,2025-05-03,United Kingdom,pending
ORD-00480,Camila Silva,camila.silva480@example.com,keyboard,accessories,3,97.94,2025-09-19,Brazil,refunded
ORD-00481,Marko Jovanović,marko.jovanovic481@example.com,smartphone,electronics,2,991.73,2025-08-05,Serbia,paid
ORD-00482,Mia Anderson,mia.anderson482@example.com,external_ssd,storage,5,170.11,2025-11-27,Canada,paid
ORD-00483,Emre Kaya,emre.kaya483@example.com,headphones,electronics,3,197.91,2025-06-11,Türkiye,cancelled
ORD-00484,Claire Dubois,claire.dubois484@example.com,office_desk,furniture,3,579.04,2025-09-06,France,paid
ORD-00485,Elena Popescu,elena.popescu485@example.com,office_desk,furniture,4,580.07,2025-09-16,Romania,cancelled
ORD-00486,Ana Petrović,ana.petrovic486@example.com,external_ssd,storage,4,162.77,2025-08-16,Serbia,cancelled
ORD-00487,Emre Kaya,emre.kaya487@example.com,monitor,electronics,5,388.47,2025-04-23,Türkiye,pending
ORD-00488,María García,maria.garcia488@example.com,desk_chair,furniture,2,684.09,2025-03-28,Spain,cancelled
ORD-00489,Liam Tremblay,liam.tremblay489@example.com,tablet,electronics,5,741.11,2025-02-28,Canada,pending
ORD-00490,Ingrid Hansen,ingrid.hansen490@example.com,tablet,electronics,1,822.86,2025-08-14,Norway,paid
ORD-00491,Zuzana Nováková,zuzana.novakova491@example.com,monitor,electronics,2,406.41,2025-01-17,Slovakia,cancelled
ORD-00492,Seo-yeon Park,seo.yeon.park492@example.com,usb_hub,accessories,1,44.56,2025-03-02,South Korea,paid
ORD-00493,Iryna Kovalenko,iryna.kovalenko493@example.com,mechanical_keyboard,accessories,5,149.39,2025-12-30,Ukraine,refunded
ORD-00494,Emre Kaya,emre.kaya494@example.com,smartphone,electronics,2,1024.66,2025-04-16,Türkiye,paid
ORD-00495,Sigríður Jónsdóttir,sigriur.jonsdottir495@example.com,tablet,electronics,3,802.24,2025-03-28,Iceland,failed
ORD-00496,Amir Hakim,amir.hakim496@example.com,desk_chair,furniture,5,654.69,2025-09-21,Malaysia,paid
ORD-00497,Matías Fernández,matias.fernandez497@example.com,mechanical_keyboard,accessories,4,154.72,2025-05-22,Chile,paid
ORD-00498,Valentina Rojas,valentina.rojas498@example.com,mouse,accessories,2,36.18,2025-05-07,Chile,refunded
ORD-00499,Mia Anderson,mia.anderson499@example.com,keyboard,accessories,5,97.01,2025-11-18,Canada,refunded
ORD-00500,Freja Nielsen,freja.nielsen500@example.com,headphones,electronics,1,214.49,2025-02-17,Denmark,refunded
ORD-00501,Noam Levi,noam.levi501@example.com,docking_station,accessories,3,247.48,2025-07-08,Israel,cancelled
ORD-00502,Mia Anderson,mia.anderson502@example.com,usb_hub,accessories,5,41.42,2025-02-17,Canada,cancelled
ORD-00503,Jón Einarsson,jon.einarsson503@example.com,office_desk,furniture,1,565.55,2025-07-23,Iceland,paid
ORD-00504,Zuzana Nováková,zuzana.novakova504@example.com,office_desk,furniture,2,539.54,2025-06-15,Slovakia,pending
ORD-00505,Sipho Dlamini,sipho.dlamini505@example.com,tablet,electronics,5,743.31,2025-09-06,South Africa,failed
ORD-00506,Claire Dubois,claire.dubois506@example.com,laptop,electronics,1,1530.28,2025-08-24,France,paid
ORD-00507,Rafael Oliveira,rafael.oliveira507@example.com,graphics_tablet,electronics,2,307.09,2025-01-01,Brazil,refunded
ORD-00508,Andrei Ionescu,andrei.ionescu508@example.com,docking_station,accessories,2,254.67,2025-06-04,Romania,paid
ORD-00509,Trần Quốc Bảo,tran.quoc.bao509@example.com,monitor,electronics,3,403.23,2025-07-10,Vietnam,paid
ORD-00510,Claire Dubois,claire.dubois510@example.com,webcam,electronics,3,134.70,2025-04-30,France,refunded
ORD-00511,Ethan Brown,ethan.brown511@example.com,docking_station,accessories,1,220.84,2025-09-02,United Kingdom,paid
ORD-00512,Valentina Rojas,valentina.rojas512@example.com,smartphone,electronics,2,983.05,2025-08-16,Chile,paid
ORD-00513,Kenji Sato,kenji.sato513@example.com,docking_station,accessories,3,252.18,2025-08-05,Japan,paid
ORD-00514,Jack Thompson,jack.thompson514@example.com,monitor,electronics,2,412.14,2025-02-22,Australia,paid
ORD-00515,Amina Yusuf,amina.yusuf515@example.com,usb_hub,accessories,3,42.39,2025-03-10,Nigeria,paid
ORD-00516,Anna Müller,anna.muller516@example.com,tablet,electronics,5,727.87,2025-11-29,Germany,paid
ORD-00517,Eleni Papadopoulos,eleni.papadopoulos517@example.com,usb_hub,accessories,2,45.92,2025-03-19,Greece,refunded
ORD-00518,Eleni Papadopoulos,eleni.papadopoulos518@example.com,office_desk,furniture,2,504.29,2025-02-21,Greece,paid
ORD-00519,Rafael Oliveira,rafael.oliveira519@example.com,smartphone,electronics,4,956.72,2025-08-08,Brazil,failed
ORD-00520,Matías Fernández,matias.fernandez520@example.com,mouse,accessories,3,35.81,2025-05-08,Chile,pending
ORD-00521,Luca Bianchi,luca.bianchi521@example.com,office_desk,furniture,3,514.55,2025-11-07,Italy,paid
ORD-00522,Helena Virtanen,helena.virtanen522@example.com,desk_chair,furniture,1,710.88,2025-05-03,Finland,cancelled
ORD-00523,Mikkel Sørensen,mikkel.srensen523@example.com,monitor,electronics,2,419.97,2025-11-01,Denmark,paid
ORD-00524,Kenji Sato,kenji.sato524@example.com,usb_hub,accessories,3,42.35,2025-10-19,Japan,refunded
ORD-00525,Ingrid Hansen,ingrid.hansen525@example.com,tablet,electronics,2,823.21,2025-02-07,Norway,paid
ORD-00526,Anna Müller,anna.muller526@example.com,laptop,electronics,3,1431.78,2025-01-31,Germany,refunded
ORD-00527,Maya Cohen,maya.cohen527@example.com,desk_chair,furniture,5,709.06,2025-08-05,Israel,refunded
ORD-00528,Olivia Smith,olivia.smith528@example.com,external_ssd,storage,5,165.99,2025-03-20,United Kingdom,pending
ORD-00529,Olivia Smith,olivia.smith529@example.com,desk_chair,furniture,1,681.23,2025-04-15,United Kingdom,paid
ORD-00530,Chinedu Okafor,chinedu.okafor530@example.com,webcam,electronics,5,132.79,2025-11-29,Nigeria,paid
ORD-00531,Youssef El Amrani,youssef.el.amrani531@example.com,docking_station,accessories,4,248.83,2025-05-03,Morocco,paid
ORD-00532,Wei Zhang,wei.zhang532@example.com,monitor,electronics,4,394.19,2025-11-10,China,paid
ORD-00533,Youssef El Amrani,youssef.el.amrani533@example.com,external_ssd,storage,2,154.95,2025-12-29,Morocco,paid
ORD-00534,Kenji Sato,kenji.sato534@example.com,keyboard,accessories,4,101.89,2025-09-25,Japan,pending
ORD-00535,Emre Kaya,emre.kaya535@example.com,usb_hub,accessories,2,46.80,2025-05-18,Türkiye,paid
ORD-00536,Luca Bianchi,luca.bianchi536@example.com,usb_hub,accessories,4,43.36,2025-02-02,Italy,pending
ORD-00537,Lukas Schneider,lukas.schneider537@example.com,headphones,electronics,4,210.36,2025-01-29,Germany,cancelled
ORD-00538,Emre Kaya,emre.kaya538@example.com,usb_hub,accessories,2,43.24,2025-02-22,Türkiye,paid
ORD-00539,Arjun Mehta,arjun.mehta539@example.com,docking_station,accessories,5,220.90,2025-01-07,India,paid
ORD-00540,Javier Martínez,javier.martinez540@example.com,headphones,electronics,3,206.07,2025-03-18,Spain,paid
ORD-00541,María García,maria.garcia541@example.com,tablet,electronics,4,755.18,2025-05-08,Spain,refunded
ORD-00542,Amina Yusuf,amina.yusuf542@example.com,desk_chair,furniture,1,687.78,2025-03-03,Nigeria,paid
ORD-00543,Katarzyna Kowalska,katarzyna.kowalska543@example.com,mouse,accessories,5,37.70,2025-07-25,Poland,paid
ORD-00544,Miguel Reyes,miguel.reyes544@example.com,office_desk,furniture,3,563.63,2025-06-09,Philippines,failed
ORD-00545,Ethan Brown,ethan.brown545@example.com,tablet,electronics,4,727.81,2025-04-13,United Kingdom,pending
ORD-00546,Fatima Zahra,fatima.zahra546@example.com,docking_station,accessories,5,230.12,2025-07-08,Morocco,cancelled
ORD-00547,Andrei Ionescu,andrei.ionescu547@example.com,docking_station,accessories,5,250.00,2025-05-06,Romania,paid
ORD-00548,Aiko Tanaka,aiko.tanaka548@example.com,graphics_tablet,electronics,4,286.39,2025-10-05,Japan,failed
ORD-00549,Kenji Sato,kenji.sato549@example.com,usb_hub,accessories,1,46.86,2025-07-12,Japan,pending
ORD-00550,Noah Williams,noah.williams550@example.com,mouse,accessories,5,37.71,2025-08-03,United States,cancelled
ORD-00551,Étienne Moreau,etienne.moreau551@example.com,keyboard,accessories,3,88.81,2025-04-29,France,refunded
ORD-00552,Erik Johansen,erik.johansen552@example.com,headphones,electronics,1,212.71,2025-09-16,Norway,paid
ORD-00553,Helena Virtanen,helena.virtanen553@example.com,monitor,electronics,5,424.56,2025-08-11,Finland,paid
ORD-00554,Mei Lin,mei.lin554@example.com,desk_chair,furniture,3,718.18,2025-07-21,China,failed
ORD-00555,Amina Yusuf,amina.yusuf555@example.com,headphones,electronics,3,201.05,2025-04-14,Nigeria,paid
ORD-00556,Noah Williams,noah.williams556@example.com,keyboard,accessories,1,89.90,2025-08-27,United States,failed
ORD-00557,Ana Petrović,ana.petrovic557@example.com,monitor,electronics,5,410.48,2025-04-17,Serbia,cancelled
ORD-00558,Youssef El Amrani,youssef.el.amrani558@example.com,headphones,electronics,3,221.84,2025-02-16,Morocco,paid
ORD-00559,Fatima Zahra,fatima.zahra559@example.com,office_desk,furniture,5,500.28,2025-06-17,Morocco,paid
ORD-00560,Ethan Brown,ethan.brown560@example.com,docking_station,accessories,2,257.99,2025-07-22,United Kingdom,paid
ORD-00561,Fatima Zahra,fatima.zahra561@example.com,desk_chair,furniture,2,628.98,2025-07-27,Morocco,cancelled
ORD-00562,Wei Zhang,wei.zhang562@example.com,monitor,electronics,4,393.25,2025-03-13,China,paid
ORD-00563,Kenji Sato,kenji.sato563@example.com,laptop,electronics,2,1411.37,2025-07-25,Japan,failed
ORD-00564,Olivia Smith,olivia.smith564@example.com,smartphone,electronics,5,942.18,2025-02-08,United Kingdom,paid
ORD-00565,Anna Müller,anna.muller565@example.com,mouse,accessories,4,36.73,2025-02-17,Germany,failed
ORD-00566,Rafael Oliveira,rafael.oliveira566@example.com,laptop,electronics,4,1392.15,2025-10-21,Brazil,refunded
ORD-00567,Helena Virtanen,helena.virtanen567@example.com,headphones,electronics,1,206.06,2025-08-07,Finland,paid
ORD-00568,Jón Einarsson,jon.einarsson568@example.com,mouse,accessories,2,33.74,2025-08-17,Iceland,paid
ORD-00569,María García,maria.garcia569@example.com,smartphone,electronics,5,998.34,2025-11-28,Spain,pending
ORD-00570,Liam Tremblay,liam.tremblay570@example.com,webcam,electronics,5,129.56,2025-02-14,Canada,pending
ORD-00571,Mikkel Sørensen,mikkel.srensen571@example.com,keyboard,accessories,4,90.43,2025-09-27,Denmark,paid
ORD-00572,Sofia Rossi,sofia.rossi572@example.com,webcam,electronics,3,129.58,2025-09-06,Italy,failed
ORD-00573,Maya Cohen,maya.cohen573@example.com,usb_hub,accessories,4,43.35,2025-01-14,Israel,failed
ORD-00574,Priya Sharma,priya.sharma574@example.com,laptop,electronics,3,1394.06,2025-08-30,India,failed
ORD-00575,Arjun Mehta,arjun.mehta575@example.com,keyboard,accessories,1,91.17,2025-05-04,India,pending
ORD-00576,Étienne Moreau,etienne.moreau576@example.com,mechanical_keyboard,accessories,2,146.76,2025-07-18,France,failed
ORD-00577,Katarzyna Kowalska,katarzyna.kowalska577@example.com,keyboard,accessories,2,96.41,2025-12-24,Poland,failed
ORD-00578,Luca Bianchi,luca.bianchi578@example.com,docking_station,accessories,3,257.19,2025-10-16,Italy,paid
ORD-00579,Elena Popescu,elena.popescu579@example.com,office_desk,furniture,4,543.64,2025-03-31,Romania,cancelled
ORD-00580,María García,maria.garcia580@example.com,monitor,electronics,1,402.03,2025-04-23,Spain,paid
ORD-00581,Jack Thompson,jack.thompson581@example.com,laptop,electronics,3,1600.30,2025-04-14,Australia,paid
ORD-00582,Sipho Dlamini,sipho.dlamini582@example.com,docking_station,accessories,2,256.08,2025-06-15,South Africa,paid
ORD-00583,Sofia Rossi,sofia.rossi583@example.com,keyboard,accessories,5,98.11,2025-03-14,Italy,paid
ORD-00584,Ingrid Hansen,ingrid.hansen584@example.com,monitor,electronics,3,433.74,2025-12-06,Norway,refunded
ORD-00585,Emma Johnson,emma.johnson585@example.com,usb_hub,accessories,3,43.72,2025-03-22,United States,refunded
ORD-00586,Mia Anderson,mia.anderson586@example.com,external_ssd,storage,3,156.40,2025-10-15,Canada,failed
ORD-00587,Priya Sharma,priya.sharma587@example.com,external_ssd,storage,5,173.30,2025-07-13,India,pending
ORD-00588,Amir Hakim,amir.hakim588@example.com,keyboard,accessories,2,98.48,2025-12-26,Malaysia,refunded
ORD-00589,María García,maria.garcia589@example.com,keyboard,accessories,5,92.24,2025-11-10,Spain,paid
ORD-00590,Noah Williams,noah.williams590@example.com,graphics_tablet,electronics,4,292.18,2025-02-09,United States,paid
ORD-00591,Sigríður Jónsdóttir,sigriur.jonsdottir591@example.com,usb_hub,accessories,2,45.98,2025-02-15,Iceland,failed
ORD-00592,Nikos Georgiou,nikos.georgiou592@example.com,laptop,electronics,3,1430.32,2025-12-21,Greece,paid
ORD-00593,Sigríður Jónsdóttir,sigriur.jonsdottir593@example.com,desk_chair,furniture,1,703.98,2025-01-25,Iceland,refunded
ORD-00594,Eleni Papadopoulos,eleni.papadopoulos594@example.com,docking_station,accessories,4,258.01,2025-07-31,Greece,cancelled
ORD-00595,Freja Nielsen,freja.nielsen595@example.com,usb_hub,accessories,5,44.10,2025-09-03,Denmark,paid
ORD-00596,Merve Yılmaz,merve.ylmaz596@example.com,headphones,electronics,1,220.05,2025-01-18,Türkiye,pending
ORD-00597,Sofia Rossi,sofia.rossi597@example.com,usb_hub,accessories,3,48.25,2025-02-07,Italy,failed
ORD-00598,Emre Kaya,emre.kaya598@example.com,graphics_tablet,electronics,4,293.18,2025-02-08,Türkiye,paid
ORD-00599,Sipho Dlamini,sipho.dlamini599@example.com,smartphone,electronics,5,1041.66,2025-12-27,South Africa,paid
ORD-00600,Jakub Horváth,jakub.horvath600@example.com,external_ssd,storage,2,167.83,2025-08-11,Slovakia,paid
ORD-00601,Claire Dubois,claire.dubois601@example.com,monitor,electronics,3,400.21,2025-04-08,France,refunded
ORD-00602,Seo-yeon Park,seo.yeon.park602@example.com,external_ssd,storage,3,159.65,2025-02-19,South Korea,paid
ORD-00603,Helena Virtanen,helena.virtanen603@example.com,smartphone,electronics,5,1033.29,2025-03-20,Finland,paid
ORD-00604,Ingrid Hansen,ingrid.hansen604@example.com,laptop,electronics,4,1401.03,2025-12-05,Norway,cancelled
ORD-00605,Andrei Ionescu,andrei.ionescu605@example.com,monitor,electronics,1,400.31,2025-11-23,Romania,pending
ORD-00606,Olivia Smith,olivia.smith606@example.com,headphones,electronics,1,203.56,2025-07-23,United Kingdom,cancelled
ORD-00607,Mia Anderson,mia.anderson607@example.com,graphics_tablet,electronics,3,289.72,2025-10-06,Canada,refunded
ORD-00608,Piotr Nowak,piotr.nowak608@example.com,usb_hub,accessories,4,44.06,2025-08-17,Poland,paid
ORD-00609,Seo-yeon Park,seo.yeon.park609@example.com,headphones,electronics,4,202.05,2025-05-18,South Korea,paid
ORD-00610,Diego Ramírez,diego.ramirez610@example.com,mechanical_keyboard,accessories,1,135.39,2025-06-26,Mexico,refunded
ORD-00611,Arjun Mehta,arjun.mehta611@example.com,tablet,electronics,1,833.08,2025-09-25,India,refunded
ORD-00612,Amelia Wilson,amelia.wilson612@example.com,smartphone,electronics,2,976.28,2025-02-10,Australia,refunded
ORD-00613,María García,maria.garcia613@example.com,tablet,electronics,5,840.62,2025-10-20,Spain,paid
ORD-00614,Rafael Oliveira,rafael.oliveira614@example.com,mechanical_keyboard,accessories,4,137.41,2025-03-27,Brazil,paid
ORD-00615,Elena Popescu,elena.popescu615@example.com,keyboard,accessories,1,93.84,2025-12-16,Romania,refunded
ORD-00616,Andrei Ionescu,andrei.ionescu616@example.com,office_desk,furniture,2,568.87,2025-05-13,Romania,failed
ORD-00617,Anna Müller,anna.muller617@example.com,monitor,electronics,4,423.79,2025-10-10,Germany,failed
ORD-00618,Trần Quốc Bảo,tran.quoc.bao618@example.com,tablet,electronics,4,842.73,2025-01-07,Vietnam,refunded
ORD-00619,Camila Silva,camila.silva619@example.com,webcam,electronics,2,122.68,2025-10-29,Brazil,paid
ORD-00620,Noah Williams,noah.williams620@example.com,smartphone,electronics,1,1024.80,2025-10-02,United States,failed
ORD-00621,Ana Petrović,ana.petrovic621@example.com,desk_chair,furniture,4,696.84,2025-10-20,Serbia,cancelled
ORD-00622,María García,maria.garcia622@example.com,keyboard,accessories,3,93.53,2025-11-13,Spain,refunded
ORD-00623,María García,maria.garcia623@example.com,webcam,electronics,3,133.96,2025-01-26,Spain,cancelled
ORD-00624,Nguyễn Minh Anh,nguyen.minh.anh624@example.com,graphics_tablet,electronics,3,286.20,2025-06-05,Vietnam,pending
ORD-00625,Trần Quốc Bảo,tran.quoc.bao625@example.com,office_desk,furniture,4,570.95,2025-12-17,Vietnam,paid
ORD-00626,Arjun Mehta,arjun.mehta626@example.com,keyboard,accessories,3,102.21,2025-08-15,India,failed
ORD-00627,Nguyễn Minh Anh,nguyen.minh.anh627@example.com,docking_station,accessories,4,244.03,2025-02-15,Vietnam,paid
ORD-00628,Eleni Papadopoulos,eleni.papadopoulos628@example.com,mouse,accessories,4,36.35,2025-09-22,Greece,failed
ORD-00629,Étienne Moreau,etienne.moreau629@example.com,tablet,electronics,2,735.09,2025-12-30,France,refunded
ORD-00630,Matías Fernández,matias.fernandez630@example.com,mechanical_keyboard,accessories,5,153.80,2025-01-15,Chile,paid
ORD-00631,Elena Popescu,elena.popescu631@example.com,graphics_tablet,electronics,2,326.71,2025-05-08,Romania,paid
ORD-00632,Isabella Santos,isabella.santos632@example.com,laptop,electronics,3,1549.11,2025-05-21,Philippines,failed
ORD-00633,Miguel Reyes,miguel.reyes633@example.com,tablet,electronics,4,807.12,2025-03-05,Philippines,paid
ORD-00634,Mei Lin,mei.lin634@example.com,usb_hub,accessories,4,45.68,2025-04-01,China,cancelled
ORD-00635,Sigríður Jónsdóttir,sigriur.jonsdottir635@example.com,usb_hub,accessories,2,47.43,2025-05-13,Iceland,paid
ORD-00636,Nur Aisyah,nur.aisyah636@example.com,laptop,electronics,4,1391.92,2025-10-20,Malaysia,paid
ORD-00637,Priya Sharma,priya.sharma637@example.com,external_ssd,storage,2,169.69,2025-05-18,India,refunded
ORD-00638,Noam Levi,noam.levi638@example.com,laptop,electronics,1,1493.78,2025-03-09,Israel,paid
ORD-00639,Kenji Sato,kenji.sato639@example.com,mouse,accessories,3,35.61,2025-06-06,Japan,pending
ORD-00640,Zuzana Nováková,zuzana.novakova640@example.com,graphics_tablet,electronics,4,327.44,2025-08-24,Slovakia,pending
ORD-00641,Oleksandr Bondarenko,oleksandr.bondarenko641@example.com,headphones,electronics,3,215.95,2025-11-16,Ukraine,refunded
ORD-00642,Noah Williams,noah.williams642@example.com,laptop,electronics,5,1619.86,2025-07-11,United States,pending
ORD-00643,Fatima Zahra,fatima.zahra643@example.com,external_ssd,storage,1,164.52,2025-06-22,Morocco,pending
ORD-00644,Chinedu Okafor,chinedu.okafor644@example.com,office_desk,furniture,3,519.36,2025-12-31,Nigeria,pending
ORD-00645,Elena Popescu,elena.popescu645@example.com,keyboard,accessories,5,99.04,2025-01-30,Romania,refunded
ORD-00646,Amina Yusuf,amina.yusuf646@example.com,external_ssd,storage,2,170.84,2025-12-02,Nigeria,cancelled
ORD-00647,Amir Hakim,amir.hakim647@example.com,desk_chair,furniture,4,669.62,2025-01-19,Malaysia,paid
ORD-00648,Sipho Dlamini,sipho.dlamini648@example.com,docking_station,accessories,2,247.15,2025-11-23,South Africa,cancelled
ORD-00649,Jón Einarsson,jon.einarsson649@example.com,tablet,electronics,3,833.66,2025-12-03,Iceland,paid
ORD-00650,Amir Hakim,amir.hakim650@example.com,monitor,electronics,4,395.00,2025-05-13,Malaysia,paid
ORD-00651,Thandiwe Ndlovu,thandiwe.ndlovu651@example.com,external_ssd,storage,1,157.67,2025-04-25,South Africa,pending
ORD-00652,Marko Jovanović,marko.jovanovic652@example.com,mechanical_keyboard,accessories,3,142.02,2025-10-27,Serbia,pending
ORD-00653,Miguel Reyes,miguel.reyes653@example.com,office_desk,furniture,1,537.45,2025-11-21,Philippines,paid
ORD-00654,Amelia Wilson,amelia.wilson654@example.com,graphics_tablet,electronics,2,310.02,2025-12-15,Australia,refunded
ORD-00655,Fatima Zahra,fatima.zahra655@example.com,webcam,electronics,1,137.71,2025-03-19,Morocco,paid
ORD-00656,Andrei Ionescu,andrei.ionescu656@example.com,usb_hub,accessories,4,48.51,2025-08-23,Romania,paid
ORD-00657,Amina Yusuf,amina.yusuf657@example.com,office_desk,furniture,2,564.10,2025-09-07,Nigeria,failed
ORD-00658,Katarzyna Kowalska,katarzyna.kowalska658@example.com,usb_hub,accessories,1,41.43,2025-05-21,Poland,paid
ORD-00659,Emre Kaya,emre.kaya659@example.com,smartphone,electronics,2,978.37,2025-02-15,Türkiye,paid
ORD-00660,Jakub Horváth,jakub.horvath660@example.com,external_ssd,storage,4,162.45,2025-09-02,Slovakia,refunded
ORD-00661,Aiko Tanaka,aiko.tanaka661@example.com,laptop,electronics,5,1427.86,2025-07-11,Japan,paid
ORD-00662,Chinedu Okafor,chinedu.okafor662@example.com,mechanical_keyboard,accessories,5,137.82,2025-12-13,Nigeria,paid
ORD-00663,Wei Zhang,wei.zhang663@example.com,mouse,accessories,3,33.95,2025-02-22,China,refunded
ORD-00664,Maya Cohen,maya.cohen664@example.com,smartphone,electronics,3,927.79,2025-01-24,Israel,pending
ORD-00665,Amir Hakim,amir.hakim665@example.com,headphones,electronics,5,213.24,2025-06-22,Malaysia,refunded
ORD-00666,Matías Fernández,matias.fernandez666@example.com,usb_hub,accessories,4,43.99,2025-04-07,Chile,paid
ORD-00667,Matti Korhonen,matti.korhonen667@example.com,laptop,electronics,2,1433.84,2025-03-09,Finland,paid
ORD-00668,Sofia Rossi,sofia.rossi668@example.com,smartphone,electronics,5,928.10,2025-07-07,Italy,paid
ORD-00669,Freja Nielsen,freja.nielsen669@example.com,graphics_tablet,electronics,3,323.45,2025-11-16,Denmark,paid
ORD-00670,Claire Dubois,claire.dubois670@example.com,external_ssd,storage,1,169.05,2025-01-11,France,paid
ORD-00671,Camila Silva,camila.silva671@example.com,webcam,electronics,4,127.51,2025-10-08,Brazil,pending
ORD-00672,Amelia Wilson,amelia.wilson672@example.com,docking_station,accessories,2,228.69,2025-12-18,Australia,paid
ORD-00673,Fatima Zahra,fatima.zahra673@example.com,webcam,electronics,1,133.38,2025-05-19,Morocco,paid
ORD-00674,Marko Jovanović,marko.jovanovic674@example.com,office_desk,furniture,1,541.00,2025-11-13,Serbia,paid
ORD-00675,Nur Aisyah,nur.aisyah675@example.com,monitor,electronics,1,419.85,2025-11-08,Malaysia,paid
ORD-00676,Seo-yeon Park,seo.yeon.park676@example.com,office_desk,furniture,5,580.88,2025-07-03,South Korea,refunded
ORD-00677,Amir Hakim,amir.hakim677@example.com,keyboard,accessories,1,95.73,2025-04-17,Malaysia,cancelled
ORD-00678,Thandiwe Ndlovu,thandiwe.ndlovu678@example.com,mouse,accessories,1,32.27,2025-02-15,South Africa,paid
ORD-00679,Liam Tremblay,liam.tremblay679@example.com,keyboard,accessories,1,99.25,2025-02-08,Canada,paid
ORD-00680,Min-jun Kim,min.jun.kim680@example.com,external_ssd,storage,2,163.86,2025-06-01,South Korea,pending
ORD-00681,Miguel Reyes,miguel.reyes681@example.com,laptop,electronics,1,1575.16,2025-01-21,Philippines,pending
ORD-00682,Ingrid Hansen,ingrid.hansen682@example.com,mechanical_keyboard,accessories,3,143.28,2025-03-01,Norway,paid
ORD-00683,Javier Martínez,javier.martinez683@example.com,laptop,electronics,2,1539.21,2025-03-29,Spain,failed
ORD-00684,Jón Einarsson,jon.einarsson684@example.com,graphics_tablet,electronics,4,332.57,2025-05-18,Iceland,paid
ORD-00685,Erik Johansen,erik.johansen685@example.com,office_desk,furniture,3,512.60,2025-07-25,Norway,refunded
ORD-00686,Isabella Santos,isabella.santos686@example.com,desk_chair,furniture,4,700.66,2025-09-02,Philippines,refunded
ORD-00687,Emre Kaya,emre.kaya687@example.com,monitor,electronics,2,433.18,2025-01-31,Türkiye,paid
ORD-00688,Noah Williams,noah.williams688@example.com,webcam,electronics,5,129.64,2025-10-19,United States,cancelled
ORD-00689,Piotr Nowak,piotr.nowak689@example.com,smartphone,electronics,4,1023.77,2025-11-10,Poland,paid
ORD-00690,Valentina Rojas,valentina.rojas690@example.com,headphones,electronics,4,196.99,2025-07-30,Chile,cancelled
ORD-00691,Javier Martínez,javier.martinez691@example.com,monitor,electronics,3,430.41,2025-01-07,Spain,paid
ORD-00692,Sipho Dlamini,sipho.dlamini692@example.com,tablet,electronics,5,813.79,2025-11-13,South Africa,paid
ORD-00693,Jakub Horváth,jakub.horvath693@example.com,external_ssd,storage,2,164.52,2025-12-06,Slovakia,refunded
ORD-00694,Diego Ramírez,diego.ramirez694@example.com,office_desk,furniture,5,573.87,2025-11-10,Mexico,paid
ORD-00695,Kenji Sato,kenji.sato695@example.com,external_ssd,storage,2,165.15,2025-08-29,Japan,cancelled
ORD-00696,Emre Kaya,emre.kaya696@example.com,monitor,electronics,4,407.95,2025-06-19,Türkiye,pending
ORD-00697,Claire Dubois,claire.dubois697@example.com,tablet,electronics,2,796.38,2025-07-13,France,refunded
ORD-00698,Mei Lin,mei.lin698@example.com,monitor,electronics,4,416.25,2025-10-21,China,cancelled
ORD-00699,Ethan Brown,ethan.brown699@example.com,office_desk,furniture,4,535.43,2025-03-02,United Kingdom,cancelled
ORD-00700,Sofia Rossi,sofia.rossi700@example.com,monitor,electronics,4,414.11,2025-10-13,Italy,paid
ORD-00701,Ethan Brown,ethan.brown701@example.com,mechanical_keyboard,accessories,5,155.75,2025-11-23,United Kingdom,pending
ORD-00702,Noam Levi,noam.levi702@example.com,tablet,electronics,2,809.54,2025-08-22,Israel,failed
ORD-00703,Ingrid Hansen,ingrid.hansen703@example.com,office_desk,furniture,1,567.35,2025-08-21,Norway,failed
ORD-00704,Amelia Wilson,amelia.wilson704@example.com,docking_station,accessories,3,248.29,2025-02-28,Australia,paid
